,mfl_id,sportradar_id,fantasypros_id,gsis_id,pff_id,sleeper_id,nfl_id,espn_id,yahoo_id,fleaflicker_id,cbs_id,pfr_id,cfbref_id,rotowire_id,rotoworld_id,ktc_id,stats_id,stats_global_id,fantasy_data_id,swish_id,name,merge_name,position,team,birthdate,age,draft_year,draft_round,draft_pick,draft_ovr,twitter_username,height,weight,college,db_season
83,17113,b53b3aa5-5ef4-4d54-a4f1-8be678e980d2,27013.0,00-0040660,157061.0,12602.0,58213.0,4685623.0,,,28877800.0,WillMy00,,18584.0,,,41796.0,0.0,25996.0,,Mykel Williams,mykel williams,DE,SFO,2004-06-29,21.3,2025.0,1.0,11.0,11.0,,79.0,267.0,Georgia,2025
84,17114,8343b537-2507-495f-b6ee-7ba6fe582c3d,27054.0,00-0040756,158675.0,12560.0,58219.0,4685562.0,,,28923420.0,StewSh00,,18655.0,,,41802.0,0.0,25991.0,,Shemar Stewart,shemar stewart,DE,CIN,2003-11-12,21.9,2025.0,1.0,17.0,17.0,,77.0,267.0,Texas A&M,2025
85,17115,1a3a8a05-9418-48ba-910e-db87caf00bfe,27018.0,00-0040578,163770.0,12585.0,58228.0,5081394.0,,,28912047.0,PearJa00,,18657.0,,,41811.0,0.0,26017.0,,James Pearce,james pearce,DE,ATL,2003-10-12,22.0,2025.0,1.0,26.0,26.0,,77.0,243.0,Tennessee,2025
86,17116,2743d973-5944-460c-b17c-b1e029b11af9,26115.0,00-0040160,145071.0,12593.0,58328.0,4431590.0,,,26693445.0,SawyJa00,,18659.0,,,41909.0,0.0,26015.0,,Jack Sawyer,jack sawyer,DE,PIT,2002-05-06,23.4,2025.0,4.0,21.0,123.0,,76.0,260.0,Ohio State,2025
87,17117,0e8fa07d-6827-477a-acde-467568aa0c7d,26146.0,00-0040132,146784.0,12580.0,58277.0,4432715.0,,,26694361.0,JackLa03,,18663.0,,,41852.0,0.0,25000.0,,Landon Jackson,landon jackson,DE,BUF,2003-01-02,22.8,2025.0,3.0,8.0,72.0,,78.0,264.0,Arkansas,2025
88,17118,11a0dc4d-a8fa-44b4-a630-f2a0042268d6,,00-0040580,147092.0,12621.0,58295.0,4682983.0,,,26702426.0,StewJo03,,18662.0,,,41853.0,0.0,26203.0,,Josaiah Stewart,josaiah stewart,DE,LAR,2003-04-26,22.5,2025.0,3.0,26.0,90.0,,73.0,249.0,Michigan,2025
89,17119,3eebb324-cdd9-4c19-b1b8-1e7649fe0737,27020.0,00-0040746,162878.0,12562.0,58256.0,4833355.0,,,28921128.0,ScouNi00,,18658.0,,,41836.0,0.0,25995.0,,Nic Scourton,nic scourton,DE,CAR,2004-08-25,21.1,2025.0,2.0,19.0,51.0,,74.0,257.0,Texas A&M,2025
90,17120,55b34ff0-64f3-43c1-9030-47f52b9ad394,,00-0040722,151084.0,12571.0,58264.0,4683188.0,,,26706090.0,GreeMi02,,18779.0,,,41844.0,0.0,26018.0,,Mike Green,mike green,DE,BAL,2003-07-28,22.2,2025.0,2.0,27.0,59.0,,75.0,250.0,Marshall,2025
91,17121,5efacd9e-be9e-4711-8101-e5579ba3274f,27010.0,00-0040685,158535.0,12573.0,58207.0,4873232.0,,,28873918.0,GrahMa00,,18461.0,,,41790.0,0.0,25992.0,,Mason Graham,mason graham,DT,CLE,2003-09-02,22.1,2025.0,1.0,5.0,5.0,,76.0,315.0,Michigan,2025
92,17122,a1788f0e-f637-4333-846e-757b373b98a5,,00-0040577,157070.0,12568.0,58217.0,4685597.0,,,28876549.0,WalkJa02,,18683.0,,,41800.0,0.0,25998.0,,Jalon Walker,jalon walker,DE,ATL,2004-02-24,21.6,2025.0,1.0,15.0,15.0,,74.0,245.0,Georgia,2025
93,17123,d57e75e5-bd90-41be-97e9-c2d2cea5512b,27051.0,00-0040708,157013.0,12566.0,58233.0,4685287.0,,,28875305.0,CampJi00,,18718.0,,,41816.0,0.0,25997.0,,Jihaad Campbell,jihaad campbell,LB,PHI,2004-02-24,21.6,2025.0,1.0,31.0,31.0,,75.0,235.0,Alabama,2025
94,17124,92ddcecf-9837-460b-9117-b3ec5447e356,26108.0,00-0040157,144109.0,12646.0,58324.0,4431519.0,,,26701571.0,CartBa00,,18720.0,,,41906.0,0.0,25024.0,,Barrett Carter,barrett carter,LB,CIN,2002-10-23,23.0,2025.0,4.0,17.0,119.0,,72.0,231.0,Clemson,2025
95,17125,f54f5e3b-da40-4296-a252-8e6a054b35ef,27299.0,00-0040738,99728.0,12617.0,58254.0,4427729.0,,,3122236.0,KnigDe00,,18719.0,,,41834.0,0.0,26068.0,,Demetrius Knight,demetrius knight,LB,CIN,2000-01-04,25.8,2025.0,2.0,17.0,49.0,,74.0,240.0,South Carolina,2025
96,17126,1dea6eaf-2631-4fa0-80a8-476bbd93af92,27031.0,00-0040155,144632.0,12650.0,58317.0,4683215.0,,,26708377.0,StutDa00,,18722.0,,,41914.0,0.0,26071.0,,Danny Stutsman,danny stutsman,LB,NOS,2003-03-10,22.6,2025.0,4.0,10.0,112.0,,75.0,236.0,Oklahoma,2025
97,17127,1a568fbe-4efb-4f67-9866-9b0b4e40b344,27009.0,00-0040751,158536.0,12565.0,58252.0,4685408.0,,,517294.0,JohnWi02,,18462.0,,,41832.0,0.0,26052.0,,Will Johnson,will johnson,CB,ARI,2003-03-29,22.6,2025.0,2.0,15.0,47.0,,74.0,200.0,Michigan,2025
98,17128,75dd276d-df54-4264-893c-aab76f3ae9b2,27063.0,00-0040720,123105.0,12557.0,58222.0,4430925.0,,,3168219.0,BarrJa01,,17773.0,,,41805.0,0.0,26024.0,,Jahdae Barron,jahdae barron,CB,DEN,2001-12-04,23.9,2025.0,1.0,20.0,20.0,,71.0,200.0,Texas,2025
99,17129,33859ece-2c7f-4fe2-9c16-aff3c1e0b9e0,27019.0,00-0040747,156968.0,12576.0,58258.0,4816107.0,,,28924605.0,MorrBe00,,18590.0,,,41838.0,0.0,26025.0,,Benjamin Morrison,benjamin morrison,CB,TBB,2004-03-11,21.6,2025.0,2.0,21.0,53.0,,72.0,190.0,Notre Dame,2025
100,17130,84d2fb0a-3277-49e4-8625-9640923f33ea,27150.0,00-0040731,122628.0,12595.0,58266.0,4574689.0,,,3164271.0,AmosTr00,,18588.0,,,41846.0,0.0,26021.0,,Trey Amos,trey amos,CB,WAS,2002-03-03,23.6,2025.0,2.0,29.0,61.0,,73.0,190.0,Ole Miss,2025
101,17131,c28798ce-a253-434d-b312-7c95449fcb63,27067.0,00-0040148,122914.0,12591.0,58301.0,4431005.0,,,3161550.0,WattXa00,,18616.0,,,41883.0,0.0,26067.0,,Xavier Watts,xavier watts,S,ATL,2001-11-22,23.9,2025.0,3.0,32.0,96.0,,72.0,203.0,Notre Dame,2025
102,17132,5a92d12b-a8df-47fb-9d07-93a042702a36,27017.0,00-0040688,157069.0,12567.0,58229.0,4685530.0,,,28876050.0,StarMa00,,18619.0,,,41812.0,0.0,26014.0,,Malaki Starks,malaki starks,S,BAL,2003-11-13,21.9,2025.0,1.0,27.0,27.0,,73.0,203.0,Georgia,2025
103,17133,55829920-0b8a-11f0-a333-294d3ecf3d4d,,00-0040003,197939.0,12548.0,58180.0,5277116.0,,,29711189.0,KrieLe00,,18774.0,,,41782.0,0.0,26250.0,,Lenny Krieg,lenny krieg,PK,FA,2002-08-05,23.2,2025.0,,,,,74.0,214.0,,2025
104,17134,3aa9330e-5201-4e99-ba55-0102f76bfe05,27487.0,00-0040131,128374.0,12547.0,58274.0,4613202.0,,,3167684.0,WillKy03,,19126.0,,1812.0,41864.0,0.0,25912.0,,Kyle Williams,kyle williams,WR,NEP,2002-11-13,22.9,2025.0,3.0,5.0,69.0,,71.0,190.0,Washington State,2025
105,17135,31076b50-c01e-4cce-9898-8bd2b04cf6e4,27033.0,00-0040725,143824.0,12556.0,58249.0,4683848.0,,,26701231.0,EzeiDo00,,18656.0,,,41829.0,0.0,26061.0,,Donovan Ezeiruaku,donovan ezeiruaku,DE,DAL,2003-09-25,22.1,2025.0,2.0,12.0,44.0,,74.0,248.0,Boston College,2025
106,17136,ec3a8edd-eda6-4cff-bd71-088a105f8a5a,27030.0,00-0040706,158666.0,12552.0,58218.0,4685503.0,,,28923687.0,NoleWa00,,18490.0,,,41801.0,0.0,25993.0,,Walter Nolen,walter nolen,DT,ARI,2003-10-14,22.0,2025.0,1.0,16.0,16.0,,76.0,300.0,Ole Miss,2025
107,17137,1fd56b66-3c11-4664-bb80-f0594f915923,27029.0,00-0040678,144962.0,12561.0,58223.0,4682980.0,,,26717385.0,HarmDe01,,18489.0,,,41806.0,0.0,25994.0,,Derrick Harmon,derrick harmon,DT,PIT,2003-08-03,22.2,2025.0,1.0,21.0,21.0,,76.0,313.0,Oregon,2025
108,17138,b785d238-2bb5-4265-8559-a78646273ae7,27025.0,00-0040127,162816.0,12564.0,58215.0,4894654.0,,,28927564.0,GranKe01,,18583.0,,,41798.0,0.0,26041.0,,Kenneth Grant,kenneth grant,DT,MIA,2003-10-27,22.0,2025.0,1.0,13.0,13.0,,75.0,335.0,Michigan,2025
109,17139,78c91cbd-e8ab-42f9-bf92-6bc5f98a09f7,,00-0040724,146925.0,12612.0,58246.0,4684527.0,,,26723652.0,SandTJ00,,18689.0,,,41826.0,0.0,26053.0,,T.J. Sanders,tj sanders,DT,BUF,2003-07-30,22.2,2025.0,2.0,9.0,41.0,,76.0,297.0,South Carolina,2025
110,17140,980ab578-c9d3-4ba5-912d-b723e5b6a0fb,26114.0,00-0040013,146725.0,12667.0,58366.0,4431573.0,,,26696015.0,MondSm01,,18721.0,,,41947.0,0.0,26163.0,,Smael Mondon,smael mondon,LB,PHI,2003-02-13,22.7,2025.0,5.0,23.0,161.0,,74.0,224.0,Georgia,2025
111,17141,fee39f7c-63e9-4377-969f-a3e6aa520ebb,27070.0,00-0040709,146746.0,12596.0,58232.0,4688931.0,,,26702396.0,HairMa00,,18587.0,,,41815.0,0.0,26046.0,,Maxwell Hairston,maxwell hairston,CB,BUF,2003-08-06,22.2,2025.0,1.0,30.0,30.0,,71.0,183.0,Kentucky,2025
112,17142,385fc1f3-4dca-476d-85a6-c02929e8fc8c,,00-0040008,162653.0,12559.0,58281.0,5095865.0,,,28924259.0,ReveSh00,,18580.0,,,41863.0,0.0,26023.0,,Shavon Revel,shavon revel,CB,DAL,2001-04-08,24.5,2025.0,3.0,12.0,76.0,,73.0,194.0,East Carolina,2025
113,17143,6aa62324-5bbb-4059-bd22-65ad7a8cdb74,,00-0040133,156277.0,12601.0,58278.0,4685596.0,,,28875404.0,ThomAz00,,18585.0,,,41872.0,0.0,26022.0,,Azareye'h Thomas,azareyeh thomas,CB,NYJ,2004-07-06,21.3,2025.0,3.0,9.0,73.0,,73.0,197.0,Florida State,2025
114,17144,03af2f58-94a2-403d-b183-0ffad62795fa,27053.0,00-0040733,158121.0,12597.0,58240.0,4869523.0,,,28903245.0,EmmaNi00,,18617.0,,,41820.0,0.0,26013.0,,Nick Emmanwori,nick emmanwori,S,SEA,2004-02-07,21.7,2025.0,2.0,3.0,35.0,,75.0,220.0,South Carolina,2025
115,17145,1dd1308d-3ca4-4972-abc4-0dae40726900,27035.0,00-0040141,164192.0,12588.0,58287.0,4685617.0,,,28891495.0,WinsKe02,,18620.0,,,41857.0,0.0,26042.0,,Kevin Winston,kevin winston,S,TEN,2003-12-02,21.9,2025.0,3.0,18.0,82.0,,74.0,213.0,Penn State,2025
116,17146,7981290b-8045-4714-b19b-caffc04edc2c,,00-0040672,145080.0,12554.0,58230.0,4431615.0,,,26699409.0,WillTy02,,18684.0,,,41813.0,0.0,26224.0,,Tyleik Williams,tyleik williams,DT,DET,2003-02-25,22.6,2025.0,1.0,28.0,28.0,,75.0,328.0,Ohio State,2025
117,17147,c81bb255-a30e-4488-9696-e624f0ff9042,27236.0,00-0040579,146401.0,12578.0,58238.0,4876017.0,,,26724333.0,SchwCa00,,18717.0,,,41818.0,0.0,26027.0,,Carson Schwesinger,carson schwesinger,LB,CLE,2003-02-24,22.6,2025.0,2.0,1.0,33.0,,75.0,242.0,UCLA,2025
118,17148,d81084a7-c3bd-4746-883c-12797db9859a,27079.0,00-0040721,123110.0,12590.0,58248.0,4430835.0,,,3168167.0,CollAl01,,18685.0,,,41828.0,0.0,26075.0,,Alfred Collins,alfred collins,DT,SFO,2001-10-08,24.0,2025.0,2.0,11.0,43.0,,77.0,332.0,Texas,2025
119,17149,2f930253-2560-4d50-aa9e-512fa00dc902,26104.0,00-0040744,145074.0,12594.0,58250.0,4566154.0,,,26725187.0,TuimJT00,,18661.0,,,41830.0,0.0,25016.0,,JT Tuimoloau,jt tuimoloau,DE,IND,2003-05-10,22.4,2025.0,2.0,13.0,45.0,,76.0,264.0,Ohio State,2025
120,17150,215c9c0f-d492-4fdd-9a53-c3a9c52345a2,27283.0,00-0040752,146302.0,12583.0,58257.0,4876057.0,,,26723538.0,OladOl00,,18669.0,,,41837.0,0.0,26207.0,,Oluwafemi Oladejo,oluwafemi oladejo,DE,TEN,2003-09-20,22.1,2025.0,2.0,20.0,52.0,,75.0,259.0,UCLA,2025
121,17151,c70d84d3-b202-42e3-8e6e-5d87170960aa,,00-0040741,131273.0,12616.0,58267.0,4432804.0,,,26728030.0,TurnSh00,,18577.0,,,41847.0,0.0,26215.0,,Shemar Turner,shemar turner,DT,CHI,2003-01-14,22.8,2025.0,2.0,30.0,62.0,,75.0,293.0,Texas A&M,2025
122,17152,04648fce-0bba-40d4-98c0-e18c48e32567,,00-0040748,131624.0,12615.0,58268.0,4591008.0,,,3162348.0,NormOm00,,18705.0,,,41848.0,0.0,26076.0,,Omarr Norman-Lott,omarr norman-lott,DT,KCC,2002-03-11,23.6,2025.0,2.0,31.0,63.0,,75.0,315.0,Tennessee,2025
123,17153,0cb34ce3-42de-42d3-88a4-d242e43b2e34,27081.0,00-0040749,144129.0,12604.0,58269.0,4602197.0,,,26698125.0,MukuAn00,,18626.0,,,41849.0,0.0,26064.0,,Andrew Mukuba,andrew mukuba,S,PHI,2002-12-07,22.9,2025.0,2.0,32.0,64.0,,71.0,186.0,Texas,2025
124,17154,13a06c0d-d946-4a00-bd7a-e9131aaa09cb,,00-0040694,98333.0,12581.0,58270.0,4426542.0,,,3125553.0,AlexDa01,,18696.0,,,41856.0,0.0,26131.0,,Darius Alexander,darius alexander,DT,NYG,2000-08-26,25.1,2025.0,3.0,1.0,65.0,,76.0,310.0,Toledo,2025
125,17155,ccc1bab9-c77d-4d01-857f-9b240b86301a,,00-0040640,144154.0,12623.0,58271.0,4684432.0,,,26702432.0,GillAs00,,18667.0,,,41886.0,0.0,26125.0,,Ashton Gillotte,ashton gillotte,DE,KCC,2002-10-30,23.0,2025.0,3.0,2.0,66.0,,75.0,270.0,Louisville,2025
126,17156,8a80dfe2-96c3-4183-89a9-b2525917c263,,00-0040641,99553.0,12584.0,58273.0,4430330.0,,,3123668.0,PortDa00,,18589.0,,,41876.0,0.0,26078.0,,Darien Porter,darien porter,CB,LVR,2001-01-06,24.8,2025.0,3.0,4.0,68.0,,74.0,195.0,Iowa State,2025
127,17157,41e5e4a9-f04c-462e-a1d1-e35a8115b974,27446.0,00-0040669,172430.0,12535.0,58275.0,5123663.0,,,29122587.0,TeSlIs00,,18642.0,,1813.0,41865.0,0.0,26101.0,,Isaac TeSlaa,isaac teslaa,WR,DET,2002-02-20,23.7,2025.0,3.0,6.0,70.0,,76.0,214.0,Arkansas,2025
128,17158,899433ed-9e60-4786-ac45-32c415da04c0,,00-0040642,123107.0,12618.0,58276.0,4429040.0,,,3162792.0,BrouVe00,,18699.0,,,41875.0,0.0,26122.0,,Vernon Broughton,vernon broughton,DT,NOS,2001-07-15,24.3,2025.0,3.0,7.0,71.0,,76.0,305.0,Texas,2025
129,17159,47d7bf64-314d-4f9a-a0b4-d928efc7d0da,27139.0,00-0040135,144667.0,12630.0,58280.0,4573188.0,,,26701189.0,MartNi01,,18730.0,,,41867.0,0.0,26047.0,,Nick Martin,nick martin,LB,SFO,2002-10-13,23.0,2025.0,3.0,11.0,,,71.0,221.0,Oklahoma State,2025
130,17160,33d3d9a0-1bac-4a33-b1f5-381f5634c988,26130.0,00-0040136,124398.0,12610.0,58282.0,4429166.0,,,3175460.0,UmanPr00,,18492.0,,,41862.0,0.0,26019.0,,Princely Umanmielen,princely umanmielen,DE,CAR,2002-04-18,23.5,2025.0,3.0,13.0,77.0,,76.0,244.0,Ole Miss,2025
131,17161,930464fc-202d-4592-9a04-ef830194cef0,,00-0040137,124227.0,12579.0,58283.0,4428996.0,,,3169604.0,BurcJo00,,18664.0,,,41880.0,0.0,26202.0,,Jordan Burch,jordan burch,DE,ARI,2001-10-10,24.0,2025.0,3.0,14.0,78.0,,76.0,280.0,Oregon,2025
132,17162,90e8fdb2-7758-4293-b25c-0c6d6255261c,,00-0040139,144980.0,12625.0,58285.0,4682909.0,,,26696282.0,WallJu00,,18606.0,,,41878.0,0.0,26162.0,,Justin Walley,justin walley,CB,IND,2002-09-22,23.1,2025.0,3.0,16.0,80.0,,70.0,190.0,Minnesota,2025
133,17163,5c292ee4-9ffa-4ee3-afe6-d7ce5001b003,27257.0,00-0040143,157777.0,12605.0,58289.0,4912847.0,,,28899124.0,ParrJa01,,18591.0,,,41869.0,0.0,26035.0,,Jacob Parrish,jacob parrish,CB,TBB,2004-02-29,21.6,2025.0,3.0,20.0,84.0,,70.0,198.0,Kansas State,2025
134,17164,7d2f964c-1e5d-4f13-a169-62b4a9e35f2c,,00-0040670,128375.0,12622.0,58290.0,4610705.0,,,3167676.0,WillNo01,,18593.0,,,41874.0,0.0,26179.0,,Nohl Williams,nohl williams,CB,KCC,2002-09-23,23.1,2025.0,3.0,21.0,85.0,,73.0,200.0,California,2025
135,17165,f2d4b707-f118-46b8-9697-e0506f29a987,,00-0040144,162505.0,12620.0,58291.0,5089178.0,,,28912553.0,CaldJa00,,18692.0,,,41887.0,0.0,26198.0,,Jamaree Caldwell,jamaree caldwell,DT,LAC,2000-08-30,25.1,2025.0,3.0,22.0,86.0,,73.0,340.0,Oregon,2025
136,17166,12a65657-e762-4238-a080-147f21e6a962,,00-0040145,147264.0,12632.0,58293.0,4683347.0,,,26701502.0,RansCa00,,18597.0,,,41855.0,0.0,26133.0,,Caleb Ransaw,caleb ransaw,S,JAC,2002-12-22,22.8,2025.0,3.0,24.0,88.0,,72.0,196.0,Tulane,2025
137,17167,910ab530-d255-47be-b041-135ee92b1abf,27210.0,00-0040643,151097.0,12619.0,58298.0,4683813.0,,,26705792.0,SankJo00,,18628.0,,,41879.0,0.0,26159.0,,Jonas Sanker,jonas sanker,S,NOS,2002-11-23,22.9,2025.0,3.0,29.0,93.0,,73.0,210.0,Virginia,2025
138,17168,65a9a4da-5aac-4596-ba66-ec3e467463b8,,00-0040149,146422.0,12626.0,58302.0,4594277.0,,,26720327.0,SmitJa11,,18611.0,,,41871.0,0.0,26155.0,,Jaylin Smith,jaylin smith,CB,HOU,2003-11-05,21.9,2025.0,3.0,33.0,97.0,,71.0,190.0,USC,2025
139,17169,c2e8a5f9-98db-4f9d-8720-c919db450134,,00-0040152,121906.0,12631.0,58305.0,4565200.0,,,3161516.0,StouUp00,,18605.0,,,41884.0,0.0,26194.0,,Upton Stout,upton stout,CB,SFO,2002-01-09,23.8,2025.0,3.0,36.0,100.0,,69.0,181.0,Western Kentucky,2025
140,17170,51b134e9-4aed-4dfc-a2dd-ed03f42b3c0e,,00-0040153,146782.0,12628.0,58306.0,4603189.0,,,26695727.0,JoneSa01,,18665.0,,,41868.0,0.0,26126.0,,Sai'vion Jones,saivion jones,DT,DEN,2003-07-03,22.3,2025.0,3.0,37.0,101.0,,77.0,289.0,LSU,2025
141,17171,1e95c7fc-ecf7-4fcb-82d8-d77e2b6872d5,27315.0,00-0040705,129918.0,12540.0,58308.0,4431268.0,,,3162452.0,DikeCh00,,18641.0,,1814.0,,0.0,25987.0,,Chimere Dike,chimere dike,WR,TEN,2001-12-14,23.8,2025.0,4.0,1.0,103.0,,73.0,196.0,Florida,2025
142,17172,2ed92c83-4e76-4632-abb8-704a2c6c6a2c,27242.0,00-0040716,100612.0,12654.0,58311.0,4428930.0,,,3127716.0,WoodCr00,,18632.0,,,41897.0,0.0,26135.0,,Craig Woodson,craig woodson,S,NEP,2001-02-20,24.7,2025.0,4.0,4.0,106.0,,72.0,200.0,California,2025
143,17173,870b148e-5abc-4dcf-a70c-db0df4b4dd75,27243.0,00-0040723,97889.0,12653.0,58312.0,4427716.0,,,3124190.0,KiseJa00,,18727.0,,,41901.0,0.0,26073.0,,Jack Kiser,jack kiser,LB,JAC,2000-09-10,25.1,2025.0,4.0,5.0,107.0,,74.0,231.0,Notre Dame,2025
144,17174,9514d4d4-f32a-477d-9eda-a76ae9e28a77,,00-0040710,163783.0,12652.0,58314.0,4831989.0,,,28900765.0,WalkDe04,,18691.0,,,41894.0,0.0,25990.0,,Deone Walker,deone walker,DT,BUF,2004-03-11,21.6,2025.0,4.0,7.0,109.0,,79.0,331.0,Kentucky,2025
145,17175,8c7c7f4c-f8cc-4e02-aa0f-f794a1afd6ae,22965.0,00-0040582,124039.0,12539.0,58315.0,4429105.0,,,3163930.0,SmitAr01,,18646.0,,1815.0,41896.0,0.0,26057.0,,Arian Smith,arian smith,WR,NYJ,2001-10-11,24.0,2025.0,4.0,8.0,110.0,,72.0,179.0,Georgia,2025
146,17176,193ab2af-e24e-4abc-aad7-196328445984,,00-0040662,101446.0,12651.0,58316.0,4569586.0,,,3123514.0,RobiTy02,,18688.0,,,41921.0,0.0,26222.0,,Ty Robinson,ty robinson,DT,PHI,2001-05-03,24.5,2025.0,4.0,9.0,111.0,,77.0,288.0,Nebraska,2025
147,17177,4e1e4a5a-a8c2-45e8-8c0b-c8ac10724666,,00-0040711,130507.0,12649.0,58318.0,4686308.0,,,3164056.0,WestCJ00,,18702.0,,,41916.0,0.0,26130.0,,CJ West,cj west,DT,SFO,2002-06-12,23.3,2025.0,4.0,11.0,113.0,,73.0,316.0,Indiana,2025
148,17178,bb0b9a85-f3f0-40e5-86fe-0434494caf17,27264.0,00-0040645,129757.0,12648.0,58320.0,4429071.0,,,3169584.0,SimoCo01,,18723.0,,,41918.0,0.0,26074.0,,Cody Simon,cody simon,LB,ARI,2002-04-01,23.5,2025.0,4.0,13.0,115.0,,74.0,230.0,Ohio State,2025
149,17179,4f423d1f-622b-45e7-a8c7-18d37d27978b,27187.0,00-0040156,144638.0,12647.0,58323.0,4431194.0,,,26699909.0,BowmBi01,,18618.0,,,41911.0,0.0,26118.0,,Billy Bowman,billy bowman,S,ATL,2003-01-29,22.7,2025.0,4.0,16.0,118.0,,70.0,194.0,Oklahoma,2025
150,17180,d5b3eaa3-b6ad-4794-ad61-6a9293a71738,27091.0,00-0040158,164231.0,12645.0,58326.0,5085355.0,,,28883913.0,WalkDa03,,18670.0,,,41910.0,0.0,26132.0,,David Walker,david walker,DE,TBB,2000-06-03,25.4,2025.0,4.0,19.0,121.0,,74.0,260.0,Central Arkansas,2025
151,17181,05179d37-cbaf-4ff1-9a24-c3d9194aab39,24724.0,00-0040159,129755.0,12611.0,58327.0,4429110.0,,,3169620.0,RansLa00,,18625.0,,,41912.0,0.0,26167.0,,Lathan Ransom,lathan ransom,S,CAR,2002-07-16,23.3,2025.0,4.0,20.0,122.0,,72.0,206.0,Ohio State,2025
152,17182,6120d1a4-44bb-478d-8911-a7543418f1ad,,00-0040010,144739.0,12644.0,58329.0,4683643.0,,,26730646.0,SorrBa00,,18666.0,,,41924.0,0.0,26123.0,,Barryn Sorrell,barryn sorrell,DE,GBP,2002-12-22,22.8,2025.0,4.0,22.0,124.0,,75.0,256.0,Texas,2025
153,17183,83573dd8-c19e-4e20-9c3d-056418bf3842,,00-0040161,122483.0,12643.0,58330.0,4432333.0,,,3162117.0,KennKy00,,18668.0,,,41890.0,0.0,26146.0,,Kyle Kennard,kyle kennard,DE,LAC,2001-12-12,23.8,2025.0,4.0,23.0,125.0,,77.0,254.0,South Carolina,2025
154,17184,2ec24c7a-8d5d-453a-b45d-03eb27c645d0,27454.0,00-0040164,121811.0,12641.0,58333.0,4602667.0,,,3162484.0,LaneJa00,,18643.0,,1816.0,41920.0,0.0,25976.0,,Jaylin Lane,jaylin lane,WR,WAS,2002-05-01,23.5,2025.0,4.0,26.0,128.0,,70.0,196.0,Virginia Tech,2025
155,17185,3dbb3f2f-f605-4a09-bced-2c45d985c994,27146.0,00-0040069,142172.0,12640.0,58334.0,4698244.0,,,3162246.0,BuchTe00,,18734.0,,,41908.0,0.0,26164.0,,Teddye Buchanan,teddye buchanan,LB,BAL,2002-10-03,23.0,2025.0,4.0,27.0,129.0,,74.0,240.0,California,2025
156,17186,469e4a2a-d6f0-49fc-bd82-42e88356530a,24708.0,00-0040165,123928.0,12639.0,58335.0,4692024.0,,,3170861.0,MoorMa04,,18631.0,,,41895.0,0.0,24134.0,,Malachi Moore,malachi moore,S,NYJ,2001-09-13,24.1,2025.0,4.0,28.0,130.0,,71.0,196.0,Alabama,2025
157,17187,3edaf8a7-e949-4f9b-be56-e0bf627ee7eb,,00-0040166,97539.0,12638.0,58336.0,4428350.0,,,3124979.0,RileQu00,,18600.0,,,41915.0,0.0,26182.0,,Quincy Riley,quincy riley,CB,NOS,2001-05-26,24.4,2025.0,4.0,29.0,131.0,,71.0,195.0,Louisville,2025
158,17188,8da4c940-6483-46e7-af3b-c49e8d2355c7,27518.0,00-0040167,129516.0,12637.0,58337.0,4429970.0,,,,HyppRu00,,18814.0,,,41923.0,0.0,26329.0,,Ruben Hyppolite,ruben hyppolite,LB,CHI,2001-09-16,24.1,2025.0,4.0,30.0,132.0,,72.0,236.0,Maryland,2025
159,17189,9d313477-3091-403a-a1d6-1f1e7e5ac4c4,,00-0040168,123932.0,12636.0,58339.0,4692048.0,,,3170862.0,RobiQu00,,18676.0,,,41889.0,0.0,26210.0,,Quandarrius Robinson,quandarrius robinson,DE,DEN,2001-05-12,24.4,2025.0,4.0,32.0,134.0,,76.0,243.0,Alabama,2025
160,17190,9808be58-a38d-463c-9d9c-537c0a03fb55,,00-0040169,124238.0,12635.0,58340.0,4429109.0,,,3169805.0,HemiTo00,,18704.0,,,41893.0,0.0,26141.0,,Tonka Hemingway,tonka hemingway,DT,LVR,2001-10-31,24.0,2025.0,4.0,33.0,135.0,,74.0,284.0,South Carolina,2025
161,17191,541acdf2-8f7e-4543-b344-d7d4a0ce783b,,00-0040171,143880.0,12587.0,58342.0,4611993.0,,,26701499.0,FarmJo00,,18695.0,,,41898.0,0.0,26039.0,,Joshua Farmer,joshua farmer,DT,NEP,2003-01-17,22.7,2025.0,4.0,35.0,137.0,,75.0,312.0,Florida State,2025
162,17192,bd65c350-6044-415a-8749-e70a3b8f86e2,27486.0,00-0040172,122730.0,12634.0,58343.0,4431466.0,,,3164736.0,WatkJo00,,18647.0,,1817.0,41917.0,0.0,26103.0,,Jordan Watkins,jordan watkins,WR,SFO,2002-02-15,23.7,2025.0,4.0,36.0,138.0,,71.0,196.0,Ole Miss,2025
163,17193,1a5dd0e3-f01b-4330-a711-3f00c8d1cad5,,00-0040173,146730.0,12683.0,58344.0,4629149.0,,,26694523.0,IngrTy00,,18693.0,,,41925.0,0.0,26051.0,,Tyrion Ingram-Dawkins,tyrion ingram-dawkins,DT,MIN,2003-06-26,22.3,2025.0,5.0,1.0,139.0,,77.0,276.0,Georgia,2025
164,17194,194fc092-1fd9-4723-9bef-57658a002b76,,00-0040174,121769.0,12682.0,58345.0,4687513.0,,,3166846.0,JackCa01,,18686.0,,,41926.0,0.0,26129.0,,Cam Jackson,cam jackson,DT,CAR,2002-08-07,23.2,2025.0,5.0,2.0,140.0,,78.0,328.0,Florida,2025
